"","V2","V3","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"TCGA-BH-AB28-01",9.43,0,-0.0358732754906665,-0.0377502822260586,0.0359387951399687,0.0491601962235179,-0.0339781341095329,-0.0225292543457625,-0.018007257789547,0.0754260817088832,-0.0216063324955424,-0.0269692802094489,-0.0236373081784656,-0.0304913322136061,-0.0185753874244821,-0.0122628211262465,0.0481895766494412,0.00444181265842142,-0.0419074124636348
"TCGA-C8-A1HE-01",12.32,0,-0.0360576473441343,-0.038619814125808,-3.38949426883963e-05,0.0333299127534907,-0.0421320197006147,0.0294350314496504,0.0300312206984129,-0.0152913413667357,-0.0414534433764354,-0.0388464148520423,-0.0451248862452199,-0.0478352815436398,-0.0335764105668745,-0.0324131960600759,0.0108924767057023,-0.0215255130826886,-0.00347315820516432
"TCGA-C8-A1HF-01",10.91,0,0.00220208386554671,-0.0124410977621241,-0.00310298444355026,0.00571601766207035,-0.0207862715592102,0.00243307568310909,-0.00182565705287968,-0.0159747461314909,0.0578198253483488,-0.0286036204150035,-0.0111721340915655,0.0403089357168046,-0.0273271298658165,0.0280965866920461,-0.00586401513256251,-0.00188069405309161,0.0215757893949595
"TCGA-C8-A1HG-01",11.33,0,0.0599639720181488,0.0493382810790801,-0.0118345134184939,-0.0375721829305407,0.0422060709548801,0.00501917336376419,0.0273195315010176,0.0058070524334849,0.0628336258279862,0.0014386103431063,0.0828729088606064,0.0688851599383486,0.103048817215177,0.00116245952786915,0.00665542436352998,0.061713335243615,0.0713433557647956
"TCGA-C8-A1HI-01",11.27,0,0.0147875412772876,-0.0149099443122965,-0.00206063956812074,-0.010792053308514,-0.0155646379789144,0.0266801166631852,0.0106102111148412,-0.0121796997634477,0.0358886807111119,-0.00754769482541141,-0.0148604809374651,0.017725937824625,0.00179088483528329,-0.0189011406149114,-0.00260907207101158,-0.0151589098082185,0.0341110890917245
"TCGA-C8-A1HJ-01",0.16,0,0.0418560407319932,-0.00980480599730399,-0.0134719836518021,-0.045534114579853,0.0051288861330973,0.0132649267932185,-0.0304938310666696,-0.0220037710202471,0.0901446735773617,0.0891791455469817,0.0558762125037725,0.0979151197559937,-0.0214989789362776,-0.0526391358051177,-0.0320343837657325,-0.000811489611712378,0.00130409830109464
"TCGA-C8-A1HK-01",12.02,0,0.028423975737136,0.034358965124014,-0.018188801522002,-0.0132235328362972,0.0529345655503879,0.0414350115259072,0.055081550815747,-0.00339790472688467,0.0487925851204513,-0.0237800873870959,0.0730220595185744,0.0504070263871557,0.00145673318647685,0.0547318749092549,0.0175446661422369,0.0721811728154984,0.0442820039666061
"TCGA-C8-A1HL-01",10.41,0,0.0155042976308277,0.0315724853777057,-0.0131196344755796,-0.0105459148712855,0.0843087711105056,0.0436179564744106,0.0543338915078155,-0.00634625964265733,0.042135603658307,0.0512713934752201,0.0684418577607207,0.0339718460330112,-0.0257594299881897,0.0468487309390627,0.0229676719141671,0.0754219009846644,0.064601287301465
"TCGA-C8-A1HM-01",12.32,0,-0.0137556450456108,0.0160167326513856,0.000897665484352804,-0.0010839282040555,0.0532878744163832,-0.0233942664585703,0.00970005978247865,0.0216739592014842,-0.0414686866773499,-0.00309592594588564,0.0773026386300042,-0.026113780970031,0.0675104539895769,0.0486694967608524,0.012116029736736,0.0247225442464469,0.000973076081169646
"TCGA-C8-A1HN-01",12.94,0,0.0309831067706653,0.0426011811365925,-0.00794618433390722,-0.00880298337776098,0.0361903716311097,0.0456423637539007,0.0657098116428649,0.0355687218913224,0.0559141747922905,-0.00372164421321677,0.0540917582337759,0.0543491205011537,-0.00481569565742714,0.01531059256902,0.0453245070078393,0.0233000040962822,0.0678630936729755
"TCGA-C8-A1HO-01",12.32,0,-0.0149268001361153,-0.0403070034125252,-0.0187013539199978,0.0733674137340816,-0.0354564104736105,0.0489182770467734,0.0518657432599947,-0.00913470844936754,0.0612837967882771,-0.0227115968958698,0.0025894525827485,0.0254661590773313,-0.0485628999626438,0.0108884494820333,0.0304499587152422,-0.0486081859408293,0.0613657014361655
"TCGA-C8-A26V-01",20.24,0,-0.0336373326563442,-0.000412983983617078,0.0150838740697498,0.0352849224390575,-0.00444286512163209,0.00797984667538693,-0.000505187613763615,-0.0333288197793632,-0.0223076003861718,0.0116095207466584,0.00184490612816494,-0.0379553711721701,-0.027734375440063,-0.00498280851265805,-0.0212724243443634,0.0196359856277881,-0.0236896035946897
"TCGA-C8-A26W-01",12.52,0,0.000788248463584175,0.0599109706150493,0.0114046744276382,-0.0438188958654355,0.0458782332591449,-0.00604375083377449,0.0034731656050071,-0.0268008937735298,-0.0200409003664468,0.0417211404366105,0.0443739905758719,-0.00470824097257744,0.0654440621516049,0.0225346446658252,-0.0146881317529909,0.0471842713131139,0.0129240579684459
"TCGA-C8-A26X-01",12.35,0,-0.00552283757264829,-0.0100574204878972,0.00915430213851485,0.0310295503233294,-0.0168001694092524,-0.0539199393109288,-0.0497268171174772,-0.0424872007058449,0.0375519725985878,-0.00653367314161565,0.0184557319426275,0.0353965801159045,-0.00163711967552795,0.0240396048625501,-0.0595070785253704,-0.0023451196960996,-0.0369501674768947
"TCGA-C8-A26Y-01",12.94,0,0.00106584911553877,-0.0280968552948252,0.0113639801072332,-0.0108845657898438,0.0120167963161549,-0.039805041716177,-0.0365973412518073,-0.0300356726397221,-0.0478330235863225,0.0740597138213936,0.0455741877143237,-0.0216521476624832,-0.0106678800539122,0.0128180387033509,-0.0476904123710061,0.000973962273483763,0.00589698917013637
"TCGA-C8-A26Z-01",15.44,0,-0.0208734620916327,0.0198841402975608,0.00869749924175001,-0.017534665532437,0.0876970568206373,0.0297495170396683,0.0438049050746985,-0.0219721380822562,-0.0199195865107084,0.0569108774434469,0.127805132561613,-0.0276266691025412,-0.0134405214976753,0.0754613913828964,0.00942498742675803,0.0764241290550001,0.027866738738238
"TCGA-C8-A273-01",16.85,0,-0.0288710544943381,-0.0214368462232277,0.00815713117093738,0.0187459133569601,0.00859659741749363,0.0169840941556451,-0.00615994202551343,-0.0432882536013955,0.032228862257429,0.00546194086630077,-0.0212106471778285,0.00552425465476216,-0.00377188055296493,0.00844744457576037,-0.0235915225587212,-0.00764733800335646,0.0105053859730632
"TCGA-C8-A274-01",16.69,0,-0.0496107936088464,-0.0561533752321565,0.0160376749546426,0.0709880685402897,-0.0167562325537568,0.0212883609060486,0.0251153733753452,-0.030083138063236,-0.0359894484923059,-0.0335622844854996,-0.0514935620818355,-0.0369675414818979,-0.0634594141220617,-0.0331396543477784,0.0014097774958562,0.0194460659241516,-0.00493727053937639
"TCGA-C8-A275-01",0.03,0,-0.0264405794435266,-0.0300360333061377,0.0169385738292915,0.0346785822374045,-0.0402293594145826,-0.0496129469378736,-0.036046206978901,-0.0456887566453668,8.42707482857163e-06,-0.0258150053055988,-0.0251445667298933,-0.000259124264155349,-0.0343005632352293,-0.0228151843399759,-0.0513295262776745,-0.0247422341283233,-0.0472417331183396
"TCGA-C8-A278-01",9.76,0,-0.00993237123242172,-0.0148999338161601,0.00999292848754465,0.0107728273458033,-0.0219234246360742,-0.0562088826865497,-0.0416133098164855,-0.0293984692059363,-0.0161944824189591,-0.00750306315337986,-0.0248544672113594,-0.00664224279268732,-0.000336981796725327,-0.0373769873068913,-0.0497845595966157,-0.0134426408464748,-0.0300986443146572
"TCGA-C8-A27A-01",24.54,0,0.0283956277003312,0.0156187897178498,-0.00684327469224774,0.0259331118812239,0.0663175429323933,0.0394049097645119,0.0567415577309226,0.0180093939844282,0.0722365659284064,0.0393259072783544,0.154565349357966,0.0737480311879371,0.0314824739706652,0.136547357387647,0.0452521074026682,-0.0214265049346966,0.060897508063273
"TCGA-C8-A27B-01",14.42,0,0.0195396956939361,-0.0107367546265648,0.012164697193762,-0.0262019339598876,-0.0236349887779049,-0.0195018117344406,-0.055553983020073,-0.0345767053887613,0.052255468548621,0.025505100130157,-0.0132469909373679,0.0750912254113167,-0.0366299078606521,-0.0139445715367455,-0.0594136227812836,-0.0466732964086557,-0.0345722701822318
"TCGA-C8-A3M7-01",33.97,1,0.00637106039458822,-0.00706260154762886,-0.00329321401485595,-0.00229887757835913,-0.0159446840406635,-0.0197391348505697,-0.0290584205199022,-0.0204297189011603,-0.0114621575030471,0.00387309321798067,-0.0185673938121956,-0.00902970930864847,-0.00900819309737962,-0.0227890656758555,-0.0282795524659085,-0.00902316700069169,-0.00427772361922172
"TCGA-C8-A3M8-01",12.94,0,-0.0198590181690196,-0.0172010419720382,0.00707093341916107,0.0618286484665143,-0.013704200303534,0.000855436824344825,0.0133459603951686,-0.0222770590179405,-0.00407923083734803,-0.0039359867170837,-0.0297697094071407,-0.0209046527581426,-0.0354870139334289,-0.0231034294400279,0.00283446060187525,0.0286462563530704,-0.0101812114747691
"TCGA-C8-A8HP-01",13.01,0,0.0343512593160114,0.000831575897499256,-0.0227610432068539,-0.0305864104377039,-0.0159613799653697,-0.0551394312225297,-0.0303833158112515,0.03759946798691,0.0211832275066652,-0.0195927725363154,-0.0134039263859654,0.0218397729578968,0.0206487570917534,-0.0239854788738888,-0.00655243551481733,-0.0309290845115071,0.0126569436231789
"TCGA-C8-A8HQ-01",12.48,0,0.0234374704126961,0.00979144186753375,-0.0287102778101466,0.0331839393925859,0.00901258660227306,0.0106620063573876,0.0247031352267623,0.0562994355816147,0.0307776949968171,0.0248040089290643,-0.0111555513049774,0.0080251615136963,-0.00465204915977248,0.0173066633368712,0.0413432881510527,-0.0232250775068411,0.0368264569754177
"TCGA-C8-A8HR-01",13.4,0,0.0118034971858402,-0.00779523973115366,-0.0136194925777737,-0.0272342942479545,-0.0271144483617139,-0.0295503000287283,-0.0291281280933305,0.0468998259882332,-0.0040097855255503,-0.0291903401131925,-0.00781540728285868,0.00406295237760441,0.0393997095820589,-0.0217313180456209,0.011586053586636,-0.0274221243100727,-0.0124790461604577
"TCGA-C8-A9FZ-01",19.45,0,-0.0391163494840362,-0.0245868169388076,-0.00778630024075165,0.0580898524297619,-0.0332972901479377,0.0304764775641848,0.0291736568431998,-0.00120733819065344,-0.0686499771150961,-0.0250366281397942,0.0482398945733346,-0.0520966155500381,-0.02497168045189,0.00423312290483287,0.0308016378672712,-0.00888077608130119,0.0165813198578673
"TCGA-D8-A1J8-01",14.16,0,-0.0259622093529197,-0.0410647065676169,-0.0040067014845281,0.0621580002147362,-0.0379082497173736,-0.011691353141708,0.011106256430669,-0.0244141778284828,-0.0270811160314951,-0.0264453912596158,-0.0458414365246524,-0.0260046007209293,-0.0505541081378059,-0.0452292863504242,-0.0177358820814495,-0.0346472445427587,0.003166809930949
"TCGA-D8-A1J9-01",17.48,0,-0.0105993434770005,-0.0195927810451471,-0.0119367222728924,0.0483959837900395,-0.0116923928356235,0.0244235253230549,0.0217313380533459,-0.0187532331121449,-0.0176536569232565,-0.0272987154624249,-0.0487757651388991,-0.0217319779182411,-0.027860386647691,-0.0512956677884052,0.00398624597714259,0.0260098069284313,0.00359088997633921
"TCGA-D8-A1JA-01",16.49,0,0.0440790791693727,0.022240964771292,-0.0266469410449465,0.00727324299449261,0.032749107108058,0.0479123171943468,0.0545356306042242,0.0167710516466435,0.0646915014389805,0.00249223188190788,-0.0166540837009003,0.0698306785194538,-0.0316599092043871,-0.0153529017100561,0.0331823939334483,0.0354512367668345,0.0531347622622301
"TCGA-D8-A1JB-01",55.45,0,0.0290744355218859,-0.00968482386423513,-0.012363071073753,-0.0181866972501787,-0.0326715745378971,-0.0118468923699521,-0.0134976227129902,-0.0125765406684295,0.0187726798625609,-0.0233159420713404,-0.0354857188133299,0.011097007730075,0.020307721337326,-0.036314552795276,-0.0176295912197941,-0.0376809551409593,0.021077421838987
"TCGA-D8-A1JC-01",15.77,0,0.00832480267895945,0.0262304910280811,-0.00547311007281411,-0.0299389963862623,0.0790760427289193,0.0231680790532015,0.0279334000410814,-0.00407136531809215,-0.00822710758731953,-0.000488982299362556,0.0985072910663657,-0.00857026124367583,0.124336727902223,0.048511388069179,0.0095329142696204,0.069594188333051,0.0273968238697012
"TCGA-D8-A1JD-01",18.13,0,-0.0213287241370501,0.0331368875159013,-0.0182271476671272,-0.0184600014471856,0.031991708791027,0.0142035512835013,0.00584939679250682,-0.0263732479312716,0.03202769490442,0.0315047242370661,0.0222243251841668,0.0221637961848606,0.0101943086336792,0.0165984984365155,-0.00667917221210587,0.0292447325021753,-0.0277711661230182
"TCGA-D8-A1JE-01",18.89,0,0.0208939751203981,0.0237089806791306,-0.0204439663068242,-0.0234460835475013,0.0278050644753264,0.0336001097641041,0.0349226011252428,-0.00683975508799387,-0.000939754907038387,0.0247112267454862,-0.00493136543188383,-0.00929191847937356,0.0284780522585565,-0.00177413513907982,0.00911674478667251,0.0369710912041591,0.0326437779488458
"TCGA-D8-A1JF-01",12.02,0,-0.00261172963543533,0.0182953291126002,-0.00633045717916748,0.025771214625473,0.0326962534468727,-0.0141137237171343,-0.0184550042043484,-0.0273141358845467,-0.0451914749379822,0.0215318989078635,0.0122560138583981,-0.0265379536768773,-0.010253666095232,-0.0467555212647237,-0.0297726084248573,0.0556462514049092,-0.0222072243363619
"TCGA-D8-A1JG-01",52.96,0,0.0104073963385688,-0.0180423320364818,-0.0128696687127597,0.0255700711201671,-0.00330965063588617,-0.0257418777978275,-0.0178015003412574,-0.0133802824491495,0.045441264428977,-0.0133889240375891,0.0287659727854952,0.0425712393115745,-0.0254012818680985,0.0550282521931044,-0.0244845296548516,0.00622733919755624,-0.00678566364626564
"TCGA-D8-A1JH-01",13.99,0,0.0159330948541129,-0.00157080840919312,0.0746092657149415,-0.0144958157153013,-0.0250574634247299,-0.020469503440017,0.0165822198673512,0.0324399284033687,-0.0270448845363207,-0.0171960131277523,-0.020483850173501,-0.0334390466271842,0.0209106844124719,-0.00628451450669279,0.0244502474885357,-0.030705739122731,0.0366427539972841
"TCGA-D8-A1JI-01",18.96,0,-0.0381837865176492,0.0659379796345545,-0.0027013320140687,-0.00598805592257484,0.0942230006159569,0.034656047464288,0.0340116468810468,-0.0295448953537944,-0.044546653960925,0.0975260450389446,0.031397256802053,-0.0427200580366221,0.0502237994846943,0.0566456274022318,0.00958154103815364,0.0834143802340908,-0.0253677616961167
"TCGA-D8-A1JJ-01",20.07,0,0.0593216041089107,0.00484507306979881,-0.0453466271896022,0.00163514203398381,-0.00854603754316378,0.0492047450331336,0.0558916176764903,0.0178360216686877,0.067910512695349,-0.0119027302270328,-0.0163847635234537,0.0607420864839881,-0.00875542667188837,-0.0163743536067978,0.022479723303821,0.00399250431198957,0.10750786779499
"TCGA-D8-A1JK-01",20.11,0,0.0290596061480142,0.0996904356928697,-0.0183175624869581,-0.0496398161069549,0.063295105548307,-0.00491534385389205,-0.00994218771243822,-0.0173605106234576,-0.0295004751601212,0.0973944102883877,0.0717479270940103,-0.00534724022900973,-0.0260651198811775,-0.0457198017982015,-0.0285282250875606,0.0598561179013979,-0.0216109009463162
"TCGA-D8-A1JL-01",20.07,0,0.0358895435654029,-0.0125528225987749,-0.0128185695325653,-0.0320354087285537,-0.0328239361067086,-0.0294929649787478,-0.0438019870694099,-0.0300745716613178,0.0262759195627328,-0.0249386106674115,-0.00912773226621992,0.043923801190245,0.00186093893604133,-0.0201951305438751,-0.0490678980033575,-0.0129608024424874,-0.0108459303751476
"TCGA-D8-A1JM-01",19.38,0,0.00214473035406867,-0.0596782284299502,-0.00812911699235909,0.03627086106194,-0.0638226197939391,0.00131165505148319,-0.0252369365774608,-0.0163479646576041,0.0794930501260372,-0.0306492382885165,-0.0498660296180003,0.0814682984329149,-0.048596576706442,-0.0154049908107381,-0.0174555716939923,-0.0631715973696043,-0.0222835101760386
"TCGA-D8-A1JN-01",20.37,0,-0.0171494543284298,-0.00530341139749097,-0.000447221329210459,0.0534339209448499,0.0185802294429053,0.047110480321989,0.0473997518202746,-0.0147143035837343,0.0510095586341537,-0.0239869852653612,-0.0240816062879438,0.0235024627669238,-0.0666591842345436,-0.00361868485531212,0.0194795560162793,0.028450155140411,0.044996749615899
"TCGA-D8-A1JP-01",20.99,0,0.023893746923166,0.0126348571538441,-0.0189978412833705,-0.00269162601064749,-0.02646687881642,0.0304135024894391,0.0244464344827084,-0.0151935627874696,-0.0211462563118082,-0.0328226115282273,-0.0413099516313757,-0.00786804465281957,-0.0178469131246587,-0.0499329527346112,0.00819814341037354,-0.0415357492745343,0.0244153521548591
"TCGA-D8-A1JS-01",12.19,0,-0.0257872198494216,0.0277957846655269,-0.00125036763344774,-0.0121327364478084,0.04119618321331,0.0538260249657078,0.0383053639113657,-0.0206634792307936,-0.0152586966901201,0.0470297322761657,-0.0266879965858546,-0.0329699926335338,-0.0178522732171824,0.00913352977184537,0.00493485887309466,0.0489299467448918,0.0213531601787327
"TCGA-D8-A1JT-01",13.3,0,-0.0342109243019804,0.0678061848307323,-0.00963297561238768,-0.00924863628796046,0.0722628923897504,0.0342684537655668,0.0108527778224658,-0.0302005325454844,-0.0421026166535486,0.0982284388885333,0.0898567342064764,-0.0321838531442779,0.0430541737601297,0.137061133205154,-0.00834141098283644,0.0705225613120699,-0.0304340466216395
"TCGA-D8-A1JU-01",14.68,0,0.00723900863552089,-0.00337742056580426,-0.0110173906828887,-0.0258023793853723,-0.012696428616885,0.00548562747056165,-0.00370213726092102,-0.0158064403056861,-0.00863982402708633,-0.0214467407154025,-0.0191790784141624,-0.0110680675240783,0.038500704943299,-0.00744465040105406,-0.0107636575067877,0.0112052173324605,-8.80595321085584e-05
"TCGA-D8-A1X5-01",18.56,0,-0.015812545943215,-0.00639903345599475,0.00449840624537929,0.0268970769062431,0.0311841369877342,0.0088713339602574,0.0165476979536673,-0.0226670861550878,-0.010680084931895,0.0171371870188331,0.0558844945555464,-0.0053682017010353,-0.0282759929228934,0.0937471635630198,-0.00572962700940124,0.00327583076686456,-0.0110605649269667
"TCGA-D8-A1X6-01",17.77,0,-0.0188663661961069,0.0851152045313077,-0.0163470061407008,-0.0361864248187961,0.0879311130229843,0.0296575883126149,0.0241525330262102,-0.0166487168139654,-0.0186390020994763,0.0915257795173035,0.0675704794330864,-0.0287604519436644,0.0926110552261374,0.0497057309647947,0.00346690424682988,0.0707109374957263,-0.0099296877051403
"TCGA-D8-A1X7-01",16.72,0,0.0142528865052441,0.117755913211679,-0.0289599723602647,-0.0457703493866141,0.061719689265481,0.0420430127145526,0.0324862275733656,-0.00234637310534502,-0.0101468942648085,0.102094275559902,0.0697558608678699,-0.0156519913398176,0.066078532854773,0.0329770627847579,0.0112682113585755,0.0529038626077513,0.0213941767792648
"TCGA-D8-A1X8-01",25.72,0,-0.0044020305956575,0.0140433214415951,-0.0239415413974052,-0.00626825012827236,0.0228795728483554,0.0171036735264197,0.00776580152126437,-0.016642239045371,0.00533716545730109,-0.00597448176368562,0.000141068849222431,-0.0136432939357814,0.0204275035285083,0.00162715750981012,-0.00134525795365315,0.0365364892535633,0.000640349842113626
"TCGA-D8-A1X9-01",23.88,0,-0.0343821378465992,0.00749593114881967,0.00785383492949014,0.0493487628500171,0.0358830306765939,0.00668009479128224,0.0185699759888304,-0.0104260006512151,-0.0378885299108184,0.0160065992113841,0.0114971755583991,-0.042719092849027,-0.0390242803075913,0.022085598623839,0.0114590847251761,-0.00796355049613015,-0.0143871480842859
"TCGA-D8-A1XA-01",27.56,0,-0.0153927907799957,0.0264393091204885,0.00337874865342565,0.0171427874383724,0.0630384712583232,0.0348281307527373,0.0419709748336581,-0.0305493950992874,-0.00695208110788318,0.0186412699176774,0.0532813633311177,-0.0227969105023405,0.0387606818377048,0.0411584173656828,0.000335127391878611,0.0669989301911901,0.0149435961108322
"TCGA-D8-A1XB-01",18.13,0,-0.02103922057904,-0.0142355860091757,0.00814969111145334,0.0134591458354783,-0.0104096167821149,0.0142610391058024,0.00337152835896259,-0.0216147166539549,-0.0157024833570223,-0.0148634058830936,-0.0217948286981795,-0.0231440199797099,-0.000938575047894982,-0.0108099514206663,0.0002448206896661,-0.0453307591371965,-0.00338108893350947
"TCGA-D8-A1XC-01",12.39,1,-0.0275151537583727,0.0200090063828831,0.00634688594799348,0.00123252794184527,0.0143161711657244,0.0403548255421038,0.0256930032045199,-0.0267856249896694,-0.0462602211273202,0.0513033264178295,0.0146581812758604,-0.0531640961672547,-0.0295694501310114,-0.00161254757538704,-0.000934070248975401,0.0410049720495647,0.0224738658348082
"TCGA-D8-A1XD-01",17.15,0,-0.0253430022509007,-0.033609761921932,0.025515163455297,0.00844123373081456,-0.0216060369923712,0.0196659026245189,0.0225286401100228,-0.0237608735141366,0.0176740491974177,-0.0133683589013119,-0.0630768329975725,-0.00811406940377461,-0.0147408358466206,-0.0430619670179921,0.00861912847117206,-0.0478687558010635,0.0174636315916885
"TCGA-D8-A1XF-01",15.21,0,-0.0907517446630041,-0.0957168828235537,0.0310083758789436,0.172200949765986,-0.098674871957995,-0.0130862413145878,-0.0167848158230281,-0.0473314791485804,-0.0233744632116551,-0.0449935429983622,-0.047090620219829,-0.0425769111230471,-0.0995647806629971,-0.0358818688284699,-0.00622882982000603,-0.0634249435851162,-0.0629668666668433
"TCGA-D8-A1XG-01",14.72,0,0.0102558856713278,-0.00290314105409446,0.022826115552972,-0.0233358286619245,-0.0115154888462402,0.0412319581930257,0.020541505879682,-0.0265733447913198,0.0127221017552966,0.00700584267850194,-0.00959730589338516,-0.0130744067170917,0.0228391372438987,-0.0126391478762461,0.00188318772670088,0.0128112679295125,0.0457476825103456
"TCGA-D8-A1XJ-01",21.81,0,-0.0187654896989748,-0.0515094051783305,-0.0193880534696652,0.0581807227473136,-0.0569775927662593,0.0187508675237105,0.00745579791868165,-0.0131630059937056,-0.00152810718834669,-0.0389939987867117,-0.0323878097018885,-0.010381084858346,-0.0413517105916711,-0.0366599574362238,-0.0115419174240062,-0.0390053403926105,0.0170171278391711
"TCGA-D8-A1XK-01",14.49,0,0.0535157766105298,-0.0256877361893284,-0.0342253254929704,-0.0232367576108637,-0.0563613816286769,-0.00913815568242017,-0.0363310368210571,-0.00606210520591301,0.0595176874797877,-0.0353391863711911,-0.0460198083857846,0.0724525315514197,-0.0139192806007975,-0.0428793757832513,-0.026507784725062,-0.0566590375801291,0.0156573213283621
"TCGA-D8-A1XL-01",19.91,0,-0.00899233105658962,0.00160530463178624,-0.0223962218631985,-0.0195427437245969,-0.00883475208997964,0.00622118847914849,0.00483885591447031,-0.0219509186384907,-0.0180569073263991,-0.0308802575523538,-0.0266645756275442,-0.00391089961805565,0.0010282766425341,-0.0522132308659343,-0.00733161625456821,-0.021976553525225,-0.0105307091413126
"TCGA-D8-A1XM-01",17.67,0,0.0107256662121681,-0.0035879048922639,-0.0252168728243038,-0.0153107119341762,-0.0107465596155833,0.00197544468301958,0.00489133957274118,-0.000591604818373784,0.0102497452326067,-0.0169478790206536,-0.0164387862433204,0.00778188663707523,0.0147751790787638,-0.0064706536074599,0.00208417221232302,-0.0269496847357926,0.0104887338688421
"TCGA-D8-A1XO-01",55.26,0,-0.0140589466219316,-0.00963439032913558,-0.0251265283834899,-0.0172517694034457,0.00333478753201241,0.0107048260134334,-0.000349784496752262,-0.0154778366274543,-0.0339287442453793,-0.0253207319171257,-0.0102838004414515,-0.0253940759966262,0.0173709417917949,0.0179733567087452,-0.00529882750556687,0.0078233859005013,-0.011785578606171
"TCGA-D8-A1XQ-01",16.39,0,0.0251321320609014,0.0224389943284368,-0.0255702020856883,-0.0423607321671588,0.0419882711550301,-0.00510164095106465,-0.0468059247872909,-0.0123296347001207,0.0148444875056751,0.0666616434336727,0.0703824437301062,0.0414175460442082,-0.0232716514053709,0.102339516650018,-0.0463219255000511,-0.0582062672108353,-0.0405763088355625
"TCGA-D8-A1XR-01",15.83,0,0.0531735086221024,0.0884969946357535,-0.0333842180568533,-0.0574057947063258,0.0743211973499313,0.0755772244039274,0.0913738852682812,0.0315793385329705,0.0315195642966534,0.0462614971967657,0.0659721659393646,0.0130336959361024,0.0498622583345289,0.0346274924101473,0.0565122513158393,0.0683167044033581,0.10107250226888
"TCGA-D8-A1XS-01",16.29,0,0.00666673853635993,0.0510637549271536,-0.0315233554262638,-0.0306636275157123,0.030229201110272,0.0386299201461536,0.0347636211788303,0.00186269051835481,-0.0381319770670701,0.0121657584775558,0.0280071216914867,-0.0107782369366651,0.0379258946187041,0.0115701270437729,0.0158848741848351,0.0369136610686287,9.59004949780514e-05
"TCGA-D8-A1XT-01",16.62,0,0.0184268641144379,-0.0320941948632437,-0.028767158006589,-0.00809757868454364,-0.0351125587206289,0.00585272849241548,-0.00920784860863144,-0.0135725853406624,0.0140045030206692,-0.0330235594533818,-0.0375517947842937,0.0240011867784819,0.0314971054397414,-0.0443423301513873,-0.0106578702908764,-0.0508765180328725,0.00766146730689682
"TCGA-D8-A1XU-01",12.98,0,-0.000466444345359884,-0.0414237735232656,-0.0275704907732942,0.031750770278291,-0.0138654294481087,0.0283913824156768,0.0313263716855509,-0.00464681636194412,0.0145180864609378,-0.0338260295511685,-0.043894236889625,-0.000578942019316494,-0.0274643854495339,0.00585339944531195,0.017699620934029,-0.0542334090611289,0.0218301021621474
"TCGA-D8-A1XV-01",15.14,0,-0.0134993054665624,0.0146116091298268,-0.0279440387297321,0.0247599195513058,0.00575613659103903,0.0562328452557487,0.0363133836064431,-0.0151239547241039,0.0113552077009725,0.0473218282727199,0.0119721136986337,-0.00644467838063025,-0.0174960720251997,0.00589237742531811,0.0126225359681864,0.0312806164797024,0.0146776114162543
"TCGA-D8-A1XW-01",43,0,0.0896011164702807,0.0603608942342945,-0.0363789605264248,-0.0675032842280974,0.00792617595712499,0.0338483883534077,-0.00865154472307063,0.001559019259266,0.0339924620274361,0.0126689092938296,0.0284397360982598,0.0722540199022532,0.00609187132229322,0.0466782525011634,-0.0201523178789454,0.00787534813881215,0.0221954294002061
"TCGA-D8-A1XY-01",16.52,0,0.0349284609276962,0.136018529853116,-0.0331431514367442,-0.0710358274062754,0.072287847572487,0.0377055255002631,0.030354447939886,0.00818483311336909,-0.0177742656860677,0.0805630277770067,0.0738767459545419,-0.00576943150940335,0.119708017623072,0.0068874750930362,0.0147173371162519,0.0446777557887931,0.0225254773074778
"TCGA-D8-A1XZ-01",15.31,0,0.0225912254597762,0.109679142882372,-0.0262460598369333,-0.021313449404741,0.0400632086311963,0.026204054253664,0.0357798472767,0.00600291593546932,0.034319277744783,0.0542001826437994,0.0536790303322989,0.0367523808973711,-0.00712340428897519,-0.00779878623859992,0.017915173798066,-0.00425652077637567,0.0162449121380646
"TCGA-D8-A1Y0-01",15.51,0,-0.00435253496861097,-0.0146809438357424,-0.0268230202872581,-0.00222960595712711,0.0215434059527118,0.00692866958016756,0.0135801047350722,-0.000432492329030952,-0.019913787661102,-0.0249148029884715,0.024623889053226,-0.0149601224230722,0.0466244915561243,0.0302489649515877,-0.000285749931313482,-0.0366488620036573,-0.00440492231495237
"TCGA-D8-A1Y1-01",9.92,1,0.0133981619430676,0.0732815848422169,-0.0293143927790637,-0.0131985786428681,0.0392976047116266,0.0310039193596352,0.0338949390373695,0.00748406049408039,-0.0561318298751881,0.0362289088308717,0.0167939262745197,-0.0271124127205723,-0.000120500035356095,-0.0507139188076147,0.025035394451719,0.0024460347003543,0.00438318940594758
"TCGA-D8-A1Y2-01",14.22,0,0.0432348610468211,0.0123322806132499,-0.0401331835378502,-0.040916573765394,-0.0091665154892992,-0.00121225400430622,0.015836148998959,0.0161115937368789,0.0283129164695972,-0.0068882471746281,-0.00443477686920836,0.0308674071381183,0.0260699602157925,-0.00595866851945305,0.0056174062167552,-0.0345275546330124,0.0225633196765018
